2024-01-21 04:19:24,939 INFO    StreamThr :92741 [internal.py:wandb_internal():86] W&B internal server running at pid: 92741, started at: 2024-01-21 04:19:24.938920
2024-01-21 04:19:24,940 DEBUG   HandlerThread:92741 [handler.py:handle_request():146] handle_request: status
2024-01-21 04:19:24,942 INFO    WriterThread:92741 [datastore.py:open_for_write():87] open: /Users/suhuangyuan/DRA/wandb/run-20240121_041924-yo4aqfp2/run-yo4aqfp2.wandb
2024-01-21 04:19:24,943 DEBUG   SenderThread:92741 [sender.py:send():382] send: header
2024-01-21 04:19:24,968 DEBUG   SenderThread:92741 [sender.py:send():382] send: run
2024-01-21 04:19:28,530 INFO    SenderThread:92741 [dir_watcher.py:__init__():211] watching files in: /Users/suhuangyuan/DRA/wandb/run-20240121_041924-yo4aqfp2/files
2024-01-21 04:19:28,530 INFO    SenderThread:92741 [sender.py:_start_run_threads():1136] run started: yo4aqfp2 with start time 1705781964.938481
2024-01-21 04:19:28,537 DEBUG   HandlerThread:92741 [handler.py:handle_request():146] handle_request: check_version
2024-01-21 04:19:28,537 DEBUG   SenderThread:92741 [sender.py:send_request():409] send_request: check_version
2024-01-21 04:19:32,247 DEBUG   HandlerThread:92741 [handler.py:handle_request():146] handle_request: status_report
2024-01-21 04:19:32,251 DEBUG   HandlerThread:92741 [handler.py:handle_request():146] handle_request: run_start
2024-01-21 04:19:32,260 DEBUG   HandlerThread:92741 [system_info.py:__init__():27] System info init
2024-01-21 04:19:32,261 DEBUG   HandlerThread:92741 [system_info.py:__init__():42] System info init done
2024-01-21 04:19:32,261 INFO    HandlerThread:92741 [system_monitor.py:start():194] Starting system monitor
2024-01-21 04:19:32,261 INFO    SystemMonitor:92741 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-21 04:19:32,261 INFO    HandlerThread:92741 [system_monitor.py:probe():214] Collecting system info
2024-01-21 04:19:32,261 INFO    SystemMonitor:92741 [interfaces.py:start():190] Started cpu monitoring
2024-01-21 04:19:32,262 DEBUG   HandlerThread:92741 [system_info.py:probe():151] Probing system
2024-01-21 04:19:32,262 INFO    SystemMonitor:92741 [interfaces.py:start():190] Started disk monitoring
2024-01-21 04:19:32,263 INFO    SystemMonitor:92741 [interfaces.py:start():190] Started gpuapple monitoring
2024-01-21 04:19:32,266 INFO    SystemMonitor:92741 [interfaces.py:start():190] Started memory monitoring
2024-01-21 04:19:32,267 INFO    SystemMonitor:92741 [interfaces.py:start():190] Started network monitoring
2024-01-21 04:19:32,272 DEBUG   HandlerThread:92741 [system_info.py:_probe_git():136] Probing git
2024-01-21 04:19:32,299 DEBUG   HandlerThread:92741 [system_info.py:_probe_git():144] Probing git done
2024-01-21 04:19:32,299 DEBUG   HandlerThread:92741 [system_info.py:probe():199] Probing system done
2024-01-21 04:19:32,299 DEBUG   HandlerThread:92741 [system_monitor.py:probe():223] {'os': 'macOS-13.2.1-arm64-arm-64bit', 'python': '3.9.18', 'heartbeatAt': '2024-01-20T20:19:32.263298', 'startedAt': '2024-01-20T20:19:24.935383', 'docker': None, 'cuda': None, 'args': ('--env', 'RA', '--model', 'ToM2C', '--workers', '6', '--norm-reward'), 'state': 'running', 'program': '/Users/suhuangyuan/DRA/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:Hither1/DRA.git', 'commit': 'f62b44b4268f087957510e98676af8dc4dcc3c75'}, 'email': 'suhither@gmail.com', 'root': '/Users/suhuangyuan/DRA', 'host': 'gens-MacBook-Pro.local', 'username': 'suhuangyuan', 'executable': '/Users/suhuangyuan/miniconda3/envs/resource/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'/': {'total': 460.4317207336426, 'used': 12.228080749511719}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-01-21 04:19:32,299 INFO    HandlerThread:92741 [system_monitor.py:probe():224] Finished collecting system info
2024-01-21 04:19:32,299 INFO    HandlerThread:92741 [system_monitor.py:probe():227] Publishing system info
2024-01-21 04:19:32,299 DEBUG   HandlerThread:92741 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-01-21 04:19:32,551 INFO    Thread-12 :92741 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/suhuangyuan/DRA/wandb/run-20240121_041924-yo4aqfp2/files/conda-environment.yaml
2024-01-21 04:19:33,418 DEBUG   HandlerThread:92741 [system_info.py:_save_conda():220] Saving conda packages done
2024-01-21 04:19:33,419 DEBUG   HandlerThread:92741 [system_info.py:_save_code():45] Saving code
2024-01-21 04:19:33,430 DEBUG   HandlerThread:92741 [system_info.py:_save_code():66] Saving code done
2024-01-21 04:19:33,430 DEBUG   HandlerThread:92741 [system_info.py:_save_patches():83] Saving git patches
2024-01-21 04:19:33,553 INFO    Thread-12 :92741 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/suhuangyuan/DRA/wandb/run-20240121_041924-yo4aqfp2/files/conda-environment.yaml
2024-01-21 04:19:33,553 INFO    Thread-12 :92741 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/suhuangyuan/DRA/wandb/run-20240121_041924-yo4aqfp2/files/code/main.py
2024-01-21 04:19:33,553 INFO    Thread-12 :92741 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/suhuangyuan/DRA/wandb/run-20240121_041924-yo4aqfp2/files/diff.patch
2024-01-21 04:19:33,553 INFO    Thread-12 :92741 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/suhuangyuan/DRA/wandb/run-20240121_041924-yo4aqfp2/files/code
2024-01-21 04:19:33,561 DEBUG   HandlerThread:92741 [system_info.py:_save_patches():125] Saving git patches done
2024-01-21 04:19:33,562 INFO    HandlerThread:92741 [system_monitor.py:probe():229] Finished publishing system info
2024-01-21 04:19:33,564 DEBUG   SenderThread:92741 [sender.py:send():382] send: files
2024-01-21 04:19:33,564 INFO    SenderThread:92741 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-21 04:19:33,564 INFO    SenderThread:92741 [sender.py:_save_file():1403] saving file code/main.py with policy now
2024-01-21 04:19:33,565 INFO    SenderThread:92741 [sender.py:_save_file():1403] saving file diff.patch with policy now
2024-01-21 04:19:33,566 DEBUG   HandlerThread:92741 [handler.py:handle_request():146] handle_request: python_packages
2024-01-21 04:19:33,567 DEBUG   SenderThread:92741 [sender.py:send_request():409] send_request: python_packages
2024-01-21 04:19:33,567 DEBUG   HandlerThread:92741 [handler.py:handle_request():146] handle_request: stop_status
2024-01-21 04:19:33,567 DEBUG   HandlerThread:92741 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-21 04:19:33,568 DEBUG   SenderThread:92741 [sender.py:send_request():409] send_request: stop_status
2024-01-21 04:19:34,555 INFO    Thread-12 :92741 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/suhuangyuan/DRA/wandb/run-20240121_041924-yo4aqfp2/files/wandb-metadata.json
2024-01-21 04:19:34,555 INFO    Thread-12 :92741 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/suhuangyuan/DRA/wandb/run-20240121_041924-yo4aqfp2/files/requirements.txt
2024-01-21 04:19:36,847 DEBUG   SenderThread:92741 [sender.py:send():382] send: telemetry
2024-01-21 04:19:37,567 INFO    Thread-12 :92741 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/suhuangyuan/DRA/wandb/run-20240121_041924-yo4aqfp2/files/output.log
2024-01-21 04:19:37,854 DEBUG   HandlerThread:92741 [handler.py:handle_request():146] handle_request: status_report
2024-01-21 04:19:37,953 DEBUG   SenderThread:92741 [sender.py:send():382] send: exit
2024-01-21 04:19:37,953 INFO    SenderThread:92741 [sender.py:send_exit():589] handling exit code: 1
2024-01-21 04:19:37,953 INFO    SenderThread:92741 [sender.py:send_exit():591] handling runtime: 5
2024-01-21 04:19:37,954 INFO    SenderThread:92741 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-21 04:19:37,954 INFO    SenderThread:92741 [sender.py:send_exit():597] send defer
2024-01-21 04:19:37,954 DEBUG   HandlerThread:92741 [handler.py:handle_request():146] handle_request: defer
2024-01-21 04:19:37,955 INFO    HandlerThread:92741 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-21 04:19:37,955 DEBUG   SenderThread:92741 [sender.py:send_request():409] send_request: defer
2024-01-21 04:19:37,955 INFO    SenderThread:92741 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-21 04:19:37,955 INFO    SenderThread:92741 [sender.py:transition_state():617] send defer: 1
2024-01-21 04:19:37,955 DEBUG   HandlerThread:92741 [handler.py:handle_request():146] handle_request: defer
2024-01-21 04:19:37,955 INFO    HandlerThread:92741 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-21 04:19:37,955 DEBUG   SenderThread:92741 [sender.py:send_request():409] send_request: defer
2024-01-21 04:19:37,955 INFO    SenderThread:92741 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-21 04:19:37,955 INFO    SenderThread:92741 [sender.py:transition_state():617] send defer: 2
2024-01-21 04:19:37,955 DEBUG   HandlerThread:92741 [handler.py:handle_request():146] handle_request: defer
2024-01-21 04:19:37,955 INFO    HandlerThread:92741 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-21 04:19:37,955 INFO    HandlerThread:92741 [system_monitor.py:finish():203] Stopping system monitor
2024-01-21 04:19:37,955 DEBUG   SystemMonitor:92741 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-21 04:19:37,955 DEBUG   SystemMonitor:92741 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-21 04:19:37,956 DEBUG   SystemMonitor:92741 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-21 04:19:37,956 INFO    HandlerThread:92741 [interfaces.py:finish():202] Joined cpu monitor
2024-01-21 04:19:37,956 INFO    HandlerThread:92741 [interfaces.py:finish():202] Joined disk monitor
2024-01-21 04:19:38,572 INFO    Thread-12 :92741 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/suhuangyuan/DRA/wandb/run-20240121_041924-yo4aqfp2/files/wandb-summary.json
2024-01-21 04:19:38,678 INFO    HandlerThread:92741 [interfaces.py:finish():202] Joined gpuapple monitor
2024-01-21 04:19:38,678 INFO    HandlerThread:92741 [interfaces.py:finish():202] Joined memory monitor
2024-01-21 04:19:38,678 INFO    HandlerThread:92741 [interfaces.py:finish():202] Joined network monitor
2024-01-21 04:19:38,679 DEBUG   SenderThread:92741 [sender.py:send_request():409] send_request: defer
2024-01-21 04:19:38,679 INFO    SenderThread:92741 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-21 04:19:38,679 INFO    SenderThread:92741 [sender.py:transition_state():617] send defer: 3
2024-01-21 04:19:38,679 DEBUG   SenderThread:92741 [sender.py:send():382] send: telemetry
2024-01-21 04:19:38,679 DEBUG   SenderThread:92741 [sender.py:send():382] send: stats
2024-01-21 04:19:38,679 DEBUG   HandlerThread:92741 [handler.py:handle_request():146] handle_request: defer
2024-01-21 04:19:38,679 INFO    HandlerThread:92741 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-21 04:19:38,679 DEBUG   SenderThread:92741 [sender.py:send_request():409] send_request: defer
2024-01-21 04:19:38,679 INFO    SenderThread:92741 [sender.py:send_request_defer():613] handle sender defer: 3
